Month,County,Food Category,Weight
2023-03,TOWNS,Dry Non-Food Misc.,27.0
2023-05,TOWNS,Dry Non-Food Misc.,194.0
2023-06,TOWNS,Dry Non-Food Misc.,30.0
2022-07,TOWNS,Dry Prepared Meals,707.0
2022-08,TOWNS,Dry Prepared Meals,607.0
2022-09,TOWNS,Dry Prepared Meals,1248.0
2022-10,TOWNS,Dry Prepared Meals,568.0
2022-11,TOWNS,Dry Prepared Meals,1066.0
2023-02,TOWNS,Dry Prepared Meals,80.0
2023-03,TOWNS,Dry Prepared Meals,140.0
2022-07,TOWNS,Dry Proteins,2115.0
2022-08,TOWNS,Dry Proteins,902.0
2022-09,TOWNS,Dry Proteins,740.0
2022-10,TOWNS,Dry Proteins,620.0
2022-11,TOWNS,Dry Proteins,1053.0
2022-12,TOWNS,Dry Proteins,1635.0
2023-01,TOWNS,Dry Proteins,1819.0
2023-02,TOWNS,Dry Proteins,1087.0
2023-03,TOWNS,Dry Proteins,2425.0
2023-04,TOWNS,Dry Proteins,1466.0
2023-05,TOWNS,Dry Proteins,1982.0
2023-06,TOWNS,Dry Proteins,923.0
2022-07,TOWNS,Dry Vegetables,2660.0
2022-08,TOWNS,Dry Vegetables,325.0
2022-09,TOWNS,Dry Vegetables,1329.0
2022-10,TOWNS,Dry Vegetables,2215.0
2022-11,TOWNS,Dry Vegetables,3420.0
2022-12,TOWNS,Dry Vegetables,1471.0
2023-01,TOWNS,Dry Vegetables,1336.0
2023-02,TOWNS,Dry Vegetables,1552.0
2023-03,TOWNS,Dry Vegetables,1040.0
2023-04,TOWNS,Dry Vegetables,338.0
2023-05,TOWNS,Dry Vegetables,819.0
2023-06,TOWNS,Dry Vegetables,1260.0
2022-07,TOWNS,Frozen Food Misc.,937.0
2022-08,TOWNS,Frozen Food Misc.,214.0
2022-09,TOWNS,Frozen Food Misc.,170.0
2022-10,TOWNS,Frozen Food Misc.,3306.0
2022-11,TOWNS,Frozen Food Misc.,3663.0
2022-12,TOWNS,Frozen Food Misc.,158.0
2023-01,TOWNS,Frozen Food Misc.,117.0
2023-02,TOWNS,Frozen Food Misc.,224.0
2023-03,TOWNS,Frozen Food Misc.,274.0
2023-04,TOWNS,Frozen Food Misc.,3666.0
2023-05,TOWNS,Frozen Food Misc.,2335.0
2023-06,TOWNS,Frozen Food Misc.,3164.0
2022-09,TOWNS,Frozen Proteins,768.0
2022-11,TOWNS,Frozen Proteins,1440.0
2022-12,TOWNS,Frozen Proteins,1120.0
2023-01,TOWNS,Frozen Proteins,2320.0
2023-02,TOWNS,Frozen Proteins,1520.0
2023-03,TOWNS,Frozen Proteins,3395.0
2023-04,TOWNS,Frozen Proteins,882.0
2022-08,TOWNS,Frozen Vegetables,768.0
2022-09,TOWNS,Frozen Vegetables,960.0
2022-10,TOWNS,Frozen Vegetables,960.0
2022-12,TOWNS,Frozen Vegetables,960.0
2022-07,WHITE,Cooled Dairy,494.0
2022-08,WHITE,Cooled Dairy,481.0
2022-09,WHITE,Cooled Dairy,2340.0
2022-10,WHITE,Cooled Dairy,4351.0
2023-04,WHITE,Cooled Dairy,2000.0
2022-07,WHITE,Cooled Food Misc.,17.0
2022-07,WHITE,Cooled Fruits,2476.0
2022-10,WHITE,Cooled Fruits,144.0
2023-02,WHITE,Cooled Fruits,896.0
2023-03,WHITE,Cooled Fruits,4068.0
2023-04,WHITE,Cooled Fruits,5976.0
2023-05,WHITE,Cooled Fruits,2088.0
2022-07,WHITE,Cooled Mixed Produce,4258.0
2022-08,WHITE,Cooled Mixed Produce,8096.0
2022-09,WHITE,Cooled Mixed Produce,2178.0
2022-10,WHITE,Cooled Mixed Produce,4321.0
2022-11,WHITE,Cooled Mixed Produce,2522.0
2022-12,WHITE,Cooled Mixed Produce,1876.0
2023-01,WHITE,Cooled Mixed Produce,3257.0
2023-02,WHITE,Cooled Mixed Produce,1987.0
2023-03,WHITE,Cooled Mixed Produce,2451.0
2023-04,WHITE,Cooled Mixed Produce,3913.0
2023-05,WHITE,Cooled Mixed Produce,1893.0
2023-06,WHITE,Cooled Mixed Produce,545.0
2022-09,WHITE,Cooled Potatoes,1961.0
2022-12,WHITE,Cooled Potatoes,1998.0
2023-01,WHITE,Cooled Potatoes,3404.0
2023-03,WHITE,Cooled Potatoes,1233.0
2023-05,WHITE,Cooled Potatoes,1739.0
2023-06,WHITE,Cooled Potatoes,3552.0
2022-11,WHITE,Cooled Vegetables,1460.0
2022-07,WHITE,Dry Beverages,5506.0
2022-08,WHITE,Dry Beverages,6026.0
2022-09,WHITE,Dry Beverages,6481.0
2022-10,WHITE,Dry Beverages,492.0
2022-11,WHITE,Dry Beverages,3838.0
2022-12,WHITE,Dry Beverages,3091.0
2023-01,WHITE,Dry Beverages,4231.5
2023-02,WHITE,Dry Beverages,1637.0
2023-03,WHITE,Dry Beverages,591.0
2023-04,WHITE,Dry Beverages,1417.0
2023-05,WHITE,Dry Beverages,3069.0
2023-06,WHITE,Dry Beverages,1707.0
2022-07,WHITE,Dry Dairy,580.0
2022-08,WHITE,Dry Dairy,320.0
2022-07,WHITE,Dry Food Misc.,1309.0
2022-08,WHITE,Dry Food Misc.,936.0
2022-09,WHITE,Dry Food Misc.,1187.0
2022-10,WHITE,Dry Food Misc.,1041.0
2022-11,WHITE,Dry Food Misc.,829.0
2022-12,WHITE,Dry Food Misc.,1299.0
2023-01,WHITE,Dry Food Misc.,579.0
2023-02,WHITE,Dry Food Misc.,1419.0
2023-03,WHITE,Dry Food Misc.,1048.0
2023-04,WHITE,Dry Food Misc.,1293.0
2023-05,WHITE,Dry Food Misc.,496.0
2023-06,WHITE,Dry Food Misc.,1598.0
2022-07,WHITE,Dry Fruits,2476.0
2022-08,WHITE,Dry Fruits,2845.0
2022-09,WHITE,Dry Fruits,1714.0
2022-10,WHITE,Dry Fruits,3158.0
2022-11,WHITE,Dry Fruits,3014.0
2022-12,WHITE,Dry Fruits,1549.0
2023-01,WHITE,Dry Fruits,1482.0
2023-02,WHITE,Dry Fruits,963.0
2023-03,WHITE,Dry Fruits,1473.0
2023-04,WHITE,Dry Fruits,1140.0
2023-05,WHITE,Dry Fruits,1296.0
2023-06,WHITE,Dry Fruits,378.0
2022-07,WHITE,Dry Grains,3213.0
2022-08,WHITE,Dry Grains,2334.0
2022-09,WHITE,Dry Grains,2452.0
2022-10,WHITE,Dry Grains,3424.0
2022-11,WHITE,Dry Grains,1535.0
2022-12,WHITE,Dry Grains,2983.0
2023-01,WHITE,Dry Grains,1447.0
2023-02,WHITE,Dry Grains,376.0
2023-03,WHITE,Dry Grains,342.0
2023-04,WHITE,Dry Grains,188.0
2023-05,WHITE,Dry Grains,2975.0
2023-06,WHITE,Dry Grains,1581.0
2022-07,WHITE,Dry Non-Food Misc.,196.0
2022-08,WHITE,Dry Non-Food Misc.,24.0
2022-09,WHITE,Dry Non-Food Misc.,22.0
2022-10,WHITE,Dry Non-Food Misc.,2.0
2022-11,WHITE,Dry Non-Food Misc.,70.0
2022-12,WHITE,Dry Non-Food Misc.,50.0
2023-01,WHITE,Dry Non-Food Misc.,79.0
2023-02,WHITE,Dry Non-Food Misc.,3033.0
2023-03,WHITE,Dry Non-Food Misc.,1517.0
2023-04,WHITE,Dry Non-Food Misc.,174.0
2023-05,WHITE,Dry Non-Food Misc.,44.0
2023-06,WHITE,Dry Non-Food Misc.,73.0
2022-09,WHITE,Dry Other,1008.0
2022-10,WHITE,Dry Other,6414.0
2022-11,WHITE,Dry Other,6810.0
2022-12,WHITE,Dry Other,6306.0
2023-01,WHITE,Dry Other,5136.0
2023-02,WHITE,Dry Other,4968.0
2023-03,WHITE,Dry Other,4932.0
2023-04,WHITE,Dry Other,7320.0
2023-05,WHITE,Dry Other,3618.0
2023-06,WHITE,Dry Other,4860.0
2022-07,WHITE,Dry Prepared Meals,929.0
2022-08,WHITE,Dry Prepared Meals,2166.0
2022-09,WHITE,Dry Prepared Meals,2049.0
2022-10,WHITE,Dry Prepared Meals,1724.0
2022-11,WHITE,Dry Prepared Meals,84.0
2023-02,WHITE,Dry Prepared Meals,120.0
2023-03,WHITE,Dry Prepared Meals,48.0
2022-07,WHITE,Dry Proteins,1625.0
2022-08,WHITE,Dry Proteins,3880.0
2022-09,WHITE,Dry Proteins,3940.0
2022-10,WHITE,Dry Proteins,1782.0
2022-11,WHITE,Dry Proteins,1959.0
2022-12,WHITE,Dry Proteins,2142.0
2023-01,WHITE,Dry Proteins,2514.0
2023-02,WHITE,Dry Proteins,1459.0
2023-03,WHITE,Dry Proteins,2891.0
2023-04,WHITE,Dry Proteins,4400.0
2023-05,WHITE,Dry Proteins,2185.0
2023-06,WHITE,Dry Proteins,1423.0
2022-07,WHITE,Dry Vegetables,3218.0
2022-08,WHITE,Dry Vegetables,2603.0
2022-09,WHITE,Dry Vegetables,1458.0
2022-10,WHITE,Dry Vegetables,2821.0
2022-11,WHITE,Dry Vegetables,3986.0
2022-12,WHITE,Dry Vegetables,4268.0
2023-01,WHITE,Dry Vegetables,5809.0
2023-02,WHITE,Dry Vegetables,4147.0
2023-03,WHITE,Dry Vegetables,3696.0
2023-04,WHITE,Dry Vegetables,1274.0
2023-05,WHITE,Dry Vegetables,1092.0
2023-06,WHITE,Dry Vegetables,2708.0
2022-07,WHITE,Frozen Food Misc.,135.0
2022-08,WHITE,Frozen Food Misc.,2446.0
2022-10,WHITE,Frozen Food Misc.,111.0
2022-11,WHITE,Frozen Food Misc.,7765.0
2022-12,WHITE,Frozen Food Misc.,4095.0
2023-01,WHITE,Frozen Food Misc.,69.0
2023-04,WHITE,Frozen Food Misc.,3625.0
2023-05,WHITE,Frozen Food Misc.,5619.0
2023-06,WHITE,Frozen Food Misc.,8535.0
2022-07,WHITE,Frozen Proteins,317.0
2022-08,WHITE,Frozen Proteins,2839.0
2022-09,WHITE,Frozen Proteins,2256.0
2022-10,WHITE,Frozen Proteins,4034.0
2022-11,WHITE,Frozen Proteins,3532.0
2022-12,WHITE,Frozen Proteins,1255.0
2023-01,WHITE,Frozen Proteins,3846.0
2023-02,WHITE,Frozen Proteins,5914.0
2023-03,WHITE,Frozen Proteins,3620.0
2023-04,WHITE,Frozen Proteins,5932.0
2023-05,WHITE,Frozen Proteins,4031.0
2023-06,WHITE,Frozen Proteins,1291.0
2022-08,WHITE,Frozen Vegetables,1920.0
2022-09,WHITE,Frozen Vegetables,1728.0
2022-12,WHITE,Frozen Vegetables,960.0
2023-01,WHITE,Frozen Vegetables,960.0
2023-08,BANKS,Cooled Dairy,10.0
2023-12,BANKS,Cooled Dairy,252.0
2024-01,BANKS,Cooled Dairy,1542.0
2024-02,BANKS,Cooled Dairy,2330.0
2024-03,BANKS,Cooled Dairy,4688.0
2024-04,BANKS,Cooled Dairy,1988.0
2024-05,BANKS,Cooled Dairy,596.0
2024-06,BANKS,Cooled Dairy,1248.0
2023-08,BANKS,Cooled Food Misc.,111.0
2023-09,BANKS,Cooled Food Misc.,329.0
2023-10,BANKS,Cooled Food Misc.,494.0
2023-11,BANKS,Cooled Food Misc.,1057.0
2023-12,BANKS,Cooled Food Misc.,141.0
2024-01,BANKS,Cooled Food Misc.,77.0
2024-02,BANKS,Cooled Food Misc.,594.0
2024-03,BANKS,Cooled Food Misc.,3032.0
2024-06,BANKS,Cooled Food Misc.,63.0
2023-07,BANKS,Cooled Fruits,20.0
2023-08,BANKS,Cooled Fruits,1560.0
2023-09,BANKS,Cooled Fruits,2836.0
2023-10,BANKS,Cooled Fruits,2339.0
2023-11,BANKS,Cooled Fruits,407.0
2023-12,BANKS,Cooled Fruits,346.0
2024-01,BANKS,Cooled Fruits,76.0
2024-02,BANKS,Cooled Fruits,3912.0
2024-03,BANKS,Cooled Fruits,3307.0
2024-04,BANKS,Cooled Fruits,5441.0
2024-05,BANKS,Cooled Fruits,3097.0
2024-06,BANKS,Cooled Fruits,2020.0
2023-07,BANKS,Cooled Mixed Produce,5759.0
2023-08,BANKS,Cooled Mixed Produce,324.0
2023-09,BANKS,Cooled Mixed Produce,2261.0
2023-10,BANKS,Cooled Mixed Produce,3535.0
2023-11,BANKS,Cooled Mixed Produce,9075.0
2023-12,BANKS,Cooled Mixed Produce,4270.0
2024-01,BANKS,Cooled Mixed Produce,4934.0
2024-02,BANKS,Cooled Mixed Produce,4051.0
2024-03,BANKS,Cooled Mixed Produce,760.0
2024-04,BANKS,Cooled Mixed Produce,276.0
2024-05,BANKS,Cooled Mixed Produce,1437.0
2024-06,BANKS,Cooled Mixed Produce,657.0
2023-09,BANKS,Cooled Potatoes,1850.0
2024-02,BANKS,Cooled Potatoes,534.0
2024-03,BANKS,Cooled Potatoes,2896.0
2024-04,BANKS,Cooled Potatoes,636.0
2023-10,BANKS,Cooled Prepared Meals,179.0
2024-02,BANKS,Cooled Vegetables,1068.0
2024-03,BANKS,Cooled Vegetables,831.0
2024-04,BANKS,Cooled Vegetables,926.0
2024-05,BANKS,Cooled Vegetables,1040.0
2024-06,BANKS,Cooled Vegetables,10290.0
2023-07,BANKS,Dry Beverages,758.0
2023-08,BANKS,Dry Beverages,299.0
2023-09,BANKS,Dry Beverages,1152.0
2023-10,BANKS,Dry Beverages,3763.0
2023-11,BANKS,Dry Beverages,7874.0
2023-12,BANKS,Dry Beverages,4753.0
2024-01,BANKS,Dry Beverages,4697.0
2024-02,BANKS,Dry Beverages,2413.0
2024-03,BANKS,Dry Beverages,3059.0
2024-04,BANKS,Dry Beverages,3246.0
2024-05,BANKS,Dry Beverages,2632.0
2024-06,BANKS,Dry Beverages,2954.0
2024-01,BANKS,Dry Dairy,116.0
2024-02,BANKS,Dry Dairy,174.0
2024-03,BANKS,Dry Dairy,331.0
2024-04,BANKS,Dry Dairy,592.0
2024-05,BANKS,Dry Dairy,565.0
2024-06,BANKS,Dry Dairy,952.0
2023-07,BANKS,Dry Food Misc.,1585.0
2023-08,BANKS,Dry Food Misc.,1825.0
2023-09,BANKS,Dry Food Misc.,9693.0
2023-10,BANKS,Dry Food Misc.,2028.0
2023-11,BANKS,Dry Food Misc.,1823.0
2023-12,BANKS,Dry Food Misc.,1841.0
2024-01,BANKS,Dry Food Misc.,1789.0
2024-02,BANKS,Dry Food Misc.,2710.0
2024-03,BANKS,Dry Food Misc.,2620.0
2024-04,BANKS,Dry Food Misc.,2470.0
2024-05,BANKS,Dry Food Misc.,3915.0
2024-06,BANKS,Dry Food Misc.,1651.0
2023-08,BANKS,Dry Fruits,556.0
2023-09,BANKS,Dry Fruits,1624.0
2023-10,BANKS,Dry Fruits,1591.0
2023-11,BANKS,Dry Fruits,676.0
2023-12,BANKS,Dry Fruits,1428.0
2024-01,BANKS,Dry Fruits,764.0
2024-02,BANKS,Dry Fruits,1433.0
2024-03,BANKS,Dry Fruits,870.0
2024-04,BANKS,Dry Fruits,1045.0
2024-05,BANKS,Dry Fruits,1468.0
2024-06,BANKS,Dry Fruits,348.0
2023-07,BANKS,Dry Grains,3637.0
2023-08,BANKS,Dry Grains,1491.0
2023-09,BANKS,Dry Grains,4525.0
2023-10,BANKS,Dry Grains,2275.0
2023-11,BANKS,Dry Grains,822.0
2023-12,BANKS,Dry Grains,2283.0
2024-01,BANKS,Dry Grains,1187.0
2024-02,BANKS,Dry Grains,1628.0
2024-03,BANKS,Dry Grains,1421.0
2024-04,BANKS,Dry Grains,2691.0
2024-05,BANKS,Dry Grains,2199.0
2024-06,BANKS,Dry Grains,1214.0
2024-03,BANKS,Dry Mixed Produce,23.0
2024-04,BANKS,Dry Mixed Produce,124.0
2024-05,BANKS,Dry Mixed Produce,200.0
2024-06,BANKS,Dry Mixed Produce,306.0
2023-07,BANKS,Dry Non-Food Misc.,193.0
2023-08,BANKS,Dry Non-Food Misc.,292.0
2023-09,BANKS,Dry Non-Food Misc.,1009.0
2023-10,BANKS,Dry Non-Food Misc.,985.0
2023-11,BANKS,Dry Non-Food Misc.,112.0
2023-12,BANKS,Dry Non-Food Misc.,1081.0
2024-01,BANKS,Dry Non-Food Misc.,167.0
2024-02,BANKS,Dry Non-Food Misc.,178.0
2024-03,BANKS,Dry Non-Food Misc.,16.0
2024-04,BANKS,Dry Non-Food Misc.,24.0
2024-05,BANKS,Dry Non-Food Misc.,51.0
2024-06,BANKS,Dry Non-Food Misc.,356.0
2023-09,BANKS,Dry Potatoes,120.0
2024-01,BANKS,Dry Potatoes,81.0
2024-02,BANKS,Dry Potatoes,810.0
2024-03,BANKS,Dry Potatoes,459.0
2023-09,BANKS,Dry Prepared Meals,1976.0
2023-10,BANKS,Dry Prepared Meals,187.0
2023-11,BANKS,Dry Prepared Meals,84.0
2023-12,BANKS,Dry Prepared Meals,1201.0
2024-01,BANKS,Dry Prepared Meals,792.0
2024-02,BANKS,Dry Prepared Meals,1861.0
2024-03,BANKS,Dry Prepared Meals,895.0
2024-04,BANKS,Dry Prepared Meals,1068.0
2024-05,BANKS,Dry Prepared Meals,988.0
2024-06,BANKS,Dry Prepared Meals,832.0
2023-07,BANKS,Dry Proteins,3314.0
2023-08,BANKS,Dry Proteins,2055.0
2023-09,BANKS,Dry Proteins,3433.0
2023-10,BANKS,Dry Proteins,3744.0
2023-11,BANKS,Dry Proteins,1887.0
2023-12,BANKS,Dry Proteins,5751.0
2024-01,BANKS,Dry Proteins,3612.0
2024-02,BANKS,Dry Proteins,1366.0
2024-03,BANKS,Dry Proteins,1036.0
2024-04,BANKS,Dry Proteins,1234.0
2024-05,BANKS,Dry Proteins,1904.0
2024-06,BANKS,Dry Proteins,3428.5
2023-09,BANKS,Dry Unsorted Salvage,365.0
2023-10,BANKS,Dry Unsorted Salvage,38.0
2024-02,BANKS,Dry Unsorted Salvage,984.0
2024-03,BANKS,Dry Unsorted Salvage,1548.0
2023-07,BANKS,Dry Vegetables,2488.0
2023-08,BANKS,Dry Vegetables,2838.0
2023-09,BANKS,Dry Vegetables,1526.0
2023-10,BANKS,Dry Vegetables,2868.0
2023-11,BANKS,Dry Vegetables,1891.0
2023-12,BANKS,Dry Vegetables,3448.0
2024-01,BANKS,Dry Vegetables,3160.0
2024-02,BANKS,Dry Vegetables,3275.0
2024-03,BANKS,Dry Vegetables,3070.0
2024-04,BANKS,Dry Vegetables,3624.0
2024-05,BANKS,Dry Vegetables,3607.0
2024-06,BANKS,Dry Vegetables,1202.0
2023-12,BANKS,Frozen Beverages,24.0
2024-02,BANKS,Frozen Beverages,15.0
2024-04,BANKS,Frozen Beverages,60.0
2024-05,BANKS,Frozen Beverages,51.0
2024-06,BANKS,Frozen Beverages,51.0
2023-07,BANKS,Frozen Food Misc.,11.0
2023-08,BANKS,Frozen Food Misc.,68.0
2023-09,BANKS,Frozen Food Misc.,110.0
2023-10,BANKS,Frozen Food Misc.,1068.0
2023-11,BANKS,Frozen Food Misc.,544.0
2024-01,BANKS,Frozen Food Misc.,1094.0
2024-03,BANKS,Frozen Food Misc.,317.0
2024-04,BANKS,Frozen Food Misc.,217.0
2023-07,BANKS,Frozen Fruits,144.0
2023-08,BANKS,Frozen Fruits,2394.0
2023-09,BANKS,Frozen Fruits,1500.0
2023-10,BANKS,Frozen Fruits,150.0
2023-11,BANKS,Frozen Fruits,794.0
2023-12,BANKS,Frozen Fruits,4760.0
2024-01,BANKS,Frozen Fruits,1982.0
2024-02,BANKS,Frozen Fruits,2661.0
2024-03,BANKS,Frozen Fruits,981.0
2024-04,BANKS,Frozen Fruits,178.0
2024-05,BANKS,Frozen Fruits,232.0
2024-06,BANKS,Frozen Fruits,408.0
2024-06,BANKS,Frozen Prepared Meals,39.0
2023-07,BANKS,Frozen Proteins,632.0
2023-08,BANKS,Frozen Proteins,2234.0
2023-09,BANKS,Frozen Proteins,3596.0
2023-10,BANKS,Frozen Proteins,4147.0
2023-11,BANKS,Frozen Proteins,3057.0
2023-12,BANKS,Frozen Proteins,5484.0
2024-01,BANKS,Frozen Proteins,6665.0
2024-02,BANKS,Frozen Proteins,4716.0
2024-03,BANKS,Frozen Proteins,3953.0
2024-04,BANKS,Frozen Proteins,7512.0
2024-05,BANKS,Frozen Proteins,3359.0
2024-06,BANKS,Frozen Proteins,2541.0
2023-07,BANKS,Frozen Vegetables,104.0
2024-03,BARROW,Cooled Beverages,2434.0
2023-08,BARROW,Cooled Dairy,4128.0
2023-09,BARROW,Cooled Dairy,12.0
2023-10,BARROW,Cooled Dairy,60.0
2023-12,BARROW,Cooled Dairy,480.0
2024-01,BARROW,Cooled Dairy,7284.0
2024-02,BARROW,Cooled Dairy,6462.0
2024-03,BARROW,Cooled Dairy,3856.0
2024-04,BARROW,Cooled Dairy,7628.0
2024-05,BARROW,Cooled Dairy,5700.0
2024-06,BARROW,Cooled Dairy,4872.0
2023-07,BARROW,Cooled Food Misc.,81.0
2023-08,BARROW,Cooled Food Misc.,868.0
2023-09,BARROW,Cooled Food Misc.,652.0
2023-10,BARROW,Cooled Food Misc.,969.0
2023-11,BARROW,Cooled Food Misc.,1213.0
2023-12,BARROW,Cooled Food Misc.,633.0
2024-01,BARROW,Cooled Food Misc.,961.0
2024-02,BARROW,Cooled Food Misc.,917.0
2024-03,BARROW,Cooled Food Misc.,700.0
2024-04,BARROW,Cooled Food Misc.,714.0
2024-05,BARROW,Cooled Food Misc.,1382.0
2024-06,BARROW,Cooled Food Misc.,93.0
2023-07,BARROW,Cooled Fruits,5130.0
2023-08,BARROW,Cooled Fruits,8980.0
2023-09,BARROW,Cooled Fruits,3348.0
2023-10,BARROW,Cooled Fruits,4814.0
2023-11,BARROW,Cooled Fruits,11816.0
2023-12,BARROW,Cooled Fruits,4975.0
2024-01,BARROW,Cooled Fruits,346.0
2024-02,BARROW,Cooled Fruits,10169.0
2024-03,BARROW,Cooled Fruits,12739.0
2024-04,BARROW,Cooled Fruits,6149.0
2024-05,BARROW,Cooled Fruits,10639.0
2024-06,BARROW,Cooled Fruits,10380.0
2023-07,BARROW,Cooled Mixed Produce,5808.0
2023-08,BARROW,Cooled Mixed Produce,16575.0
2023-09,BARROW,Cooled Mixed Produce,9833.0
2023-10,BARROW,Cooled Mixed Produce,21263.0
2023-11,BARROW,Cooled Mixed Produce,31398.0
2023-12,BARROW,Cooled Mixed Produce,30667.0
2024-01,BARROW,Cooled Mixed Produce,29300.0
2024-02,BARROW,Cooled Mixed Produce,11450.0
2024-03,BARROW,Cooled Mixed Produce,7713.0
2024-04,BARROW,Cooled Mixed Produce,5540.0
2024-05,BARROW,Cooled Mixed Produce,6270.0
2024-06,BARROW,Cooled Mixed Produce,8221.0
2023-07,BARROW,Cooled Potatoes,1850.0
2023-09,BARROW,Cooled Potatoes,5328.0
2023-10,BARROW,Cooled Potatoes,1665.0
2024-02,BARROW,Cooled Potatoes,2050.0
2024-03,BARROW,Cooled Potatoes,5632.0
2024-04,BARROW,Cooled Potatoes,1830.0
2024-05,BARROW,Cooled Potatoes,2562.0
2024-06,BARROW,Cooled Potatoes,2100.0
2023-10,BARROW,Cooled Prepared Meals,195.0
2024-01,BARROW,Cooled Prepared Meals,111.0
2024-02,BARROW,Cooled Vegetables,7092.0
2024-03,BARROW,Cooled Vegetables,10517.0
2024-04,BARROW,Cooled Vegetables,10025.0
2024-05,BARROW,Cooled Vegetables,4105.0
2024-06,BARROW,Cooled Vegetables,9550.0
2023-07,BARROW,Dry Beverages,13296.0
2023-08,BARROW,Dry Beverages,4566.0
2023-09,BARROW,Dry Beverages,5470.0
2023-10,BARROW,Dry Beverages,4559.0
2023-11,BARROW,Dry Beverages,10503.0
2023-12,BARROW,Dry Beverages,17860.0
2024-01,BARROW,Dry Beverages,16183.0
2024-02,BARROW,Dry Beverages,15621.0
2024-03,BARROW,Dry Beverages,7769.0
2024-04,BARROW,Dry Beverages,11955.0
2024-05,BARROW,Dry Beverages,7998.0
2024-06,BARROW,Dry Beverages,3766.0
2024-02,BARROW,Dry Dairy,325.0
2024-03,BARROW,Dry Dairy,713.0
2024-04,BARROW,Dry Dairy,709.0
2024-05,BARROW,Dry Dairy,548.0
2024-06,BARROW,Dry Dairy,810.0
2023-07,BARROW,Dry Food Misc.,7281.0
2023-08,BARROW,Dry Food Misc.,5628.0
2023-09,BARROW,Dry Food Misc.,10254.0
2023-10,BARROW,Dry Food Misc.,3028.0
2023-11,BARROW,Dry Food Misc.,3648.0
2023-12,BARROW,Dry Food Misc.,2467.0
2024-01,BARROW,Dry Food Misc.,3472.0
2024-02,BARROW,Dry Food Misc.,3852.0
2024-03,BARROW,Dry Food Misc.,8799.0
2024-04,BARROW,Dry Food Misc.,10028.0
2024-05,BARROW,Dry Food Misc.,10102.0
2024-06,BARROW,Dry Food Misc.,9158.0
2023-07,BARROW,Dry Fruits,81.0
2023-08,BARROW,Dry Fruits,2206.0
2023-09,BARROW,Dry Fruits,4587.0
2023-10,BARROW,Dry Fruits,2495.0
2023-11,BARROW,Dry Fruits,2320.0
2023-12,BARROW,Dry Fruits,2872.0
2024-01,BARROW,Dry Fruits,1009.0
2024-02,BARROW,Dry Fruits,1862.0
2024-03,BARROW,Dry Fruits,2983.0
2024-04,BARROW,Dry Fruits,3568.0
2024-05,BARROW,Dry Fruits,1995.0
2024-06,BARROW,Dry Fruits,751.0
2023-07,BARROW,Dry Grains,5598.0
2023-08,BARROW,Dry Grains,7011.0
2023-09,BARROW,Dry Grains,6390.0
2023-10,BARROW,Dry Grains,8011.0
2023-11,BARROW,Dry Grains,9489.0
2023-12,BARROW,Dry Grains,8614.0
2024-01,BARROW,Dry Grains,7632.0
2024-02,BARROW,Dry Grains,4512.0
2024-03,BARROW,Dry Grains,7453.0
2024-04,BARROW,Dry Grains,8278.0
2024-05,BARROW,Dry Grains,8358.0
2024-06,BARROW,Dry Grains,9532.0
2024-02,BARROW,Dry Mixed Produce,25.0
2024-03,BARROW,Dry Mixed Produce,383.0
2024-04,BARROW,Dry Mixed Produce,156.0
2024-05,BARROW,Dry Mixed Produce,588.0
2024-06,BARROW,Dry Mixed Produce,347.0
2023-07,BARROW,Dry Non-Food Misc.,2296.0
2023-08,BARROW,Dry Non-Food Misc.,3065.0
2023-09,BARROW,Dry Non-Food Misc.,323.0
2023-10,BARROW,Dry Non-Food Misc.,2064.0
2023-11,BARROW,Dry Non-Food Misc.,391.0
2023-12,BARROW,Dry Non-Food Misc.,1602.0
2024-01,BARROW,Dry Non-Food Misc.,1603.0
2024-02,BARROW,Dry Non-Food Misc.,714.0
2024-03,BARROW,Dry Non-Food Misc.,1009.0
2024-04,BARROW,Dry Non-Food Misc.,2614.0
2024-05,BARROW,Dry Non-Food Misc.,572.0
2024-06,BARROW,Dry Non-Food Misc.,630.0
2023-08,BARROW,Dry Potatoes,60.0
2023-10,BARROW,Dry Potatoes,30.0
2024-01,BARROW,Dry Potatoes,1215.0
2024-02,BARROW,Dry Potatoes,1269.0
2024-03,BARROW,Dry Potatoes,324.0
2023-07,BARROW,Dry Prepared Meals,132.0
2023-08,BARROW,Dry Prepared Meals,1733.0
2023-10,BARROW,Dry Prepared Meals,870.0
2023-11,BARROW,Dry Prepared Meals,6331.0
2023-12,BARROW,Dry Prepared Meals,2645.0
2024-01,BARROW,Dry Prepared Meals,1981.0
2024-02,BARROW,Dry Prepared Meals,2113.0
2024-03,BARROW,Dry Prepared Meals,299.0
2024-04,BARROW,Dry Prepared Meals,1529.0
2024-05,BARROW,Dry Prepared Meals,3048.0
2024-06,BARROW,Dry Prepared Meals,482.0
2023-07,BARROW,Dry Proteins,3389.0
2023-08,BARROW,Dry Proteins,8128.0
2023-09,BARROW,Dry Proteins,5496.0
2023-10,BARROW,Dry Proteins,7952.0
2023-11,BARROW,Dry Proteins,7344.0
2023-12,BARROW,Dry Proteins,8774.0
2024-01,BARROW,Dry Proteins,2441.0
2024-02,BARROW,Dry Proteins,5738.0
2024-03,BARROW,Dry Proteins,9570.0
