Month,County,Agency Name,Food Type,Storage Method,Fiscal Year,Food Category,Weight
2024-12,CLARKE,Mt. Olive SDA Church,Food Misc.,Cooled,FY2025,Cooled Food Misc.,26899.0
2024-12,CLARKE,Mt. Olive SDA Church,Food Misc.,Frozen,FY2025,Frozen Food Misc.,19039.0
2024-12,CLARKE,Mt. Olive SDA Church,Grains,Dry,FY2025,Dry Grains,8053.0
2024-12,CLARKE,Mt. Olive SDA Church,Mixed Produce,Cooled,FY2025,Cooled Mixed Produce,98427.0
2024-12,CLARKE,Mt. Olive SDA Church,Proteins,Frozen,FY2025,Frozen Proteins,19382.0
2024-12,CLARKE,Nations Church,Fruits,Cooled,FY2025,Cooled Fruits,440.0
2024-12,CLARKE,Nations Church,Fruits,Dry,FY2025,Dry Fruits,279.0
2024-12,CLARKE,Nations Church,Grains,Dry,FY2025,Dry Grains,661.0
2024-12,CLARKE,Nations Church,Potatoes,Dry,FY2025,Dry Potatoes,204.0
2024-12,CLARKE,Nations Church,Proteins,Dry,FY2025,Dry Proteins,408.0
2024-12,CLARKE,Nations Church,Proteins,Frozen,FY2025,Frozen Proteins,812.0
2024-12,CLARKE,Nations Church,Vegetables,Dry,FY2025,Dry Vegetables,719.0
2024-12,CLARKE,PINEWOOD ESTATES NORTH---Program,Dairy,Cooled,FY2025,Cooled Dairy,931.0
2024-12,CLARKE,PINEWOOD ESTATES NORTH---Program,Food Misc.,Cooled,FY2025,Cooled Food Misc.,1342.0
2024-12,CLARKE,PINEWOOD ESTATES NORTH---Program,Mixed Produce,Cooled,FY2025,Cooled Mixed Produce,8507.0
2024-12,CLARKE,PINEWOOD ESTATES NORTH---Program,Proteins,Frozen,FY2025,Frozen Proteins,890.0
2024-12,CLARKE,PLR (People Living in Recovery),Beverages,Dry,FY2025,Dry Beverages,331.0
2024-12,CLARKE,PLR (People Living in Recovery),Food Misc.,Dry,FY2025,Dry Food Misc.,535.0
2024-12,CLARKE,PLR (People Living in Recovery),Food Misc.,Frozen,FY2025,Frozen Food Misc.,152.0
2024-12,CLARKE,PLR (People Living in Recovery),Grains,Dry,FY2025,Dry Grains,8.0
2024-12,CLARKE,PLR (People Living in Recovery),Non-Food Misc.,Dry,FY2025,Dry Non-Food Misc.,20.0
2024-12,CLARKE,PLR (People Living in Recovery),Proteins,Frozen,FY2025,Frozen Proteins,40.0
2024-12,CLARKE,Palm House Recovery,Food Misc.,Dry,FY2025,Dry Food Misc.,263.0
2024-12,CLARKE,Palm House Recovery,Grains,Dry,FY2025,Dry Grains,25.0
2024-12,CLARKE,Palm House Recovery,Proteins,Frozen,FY2025,Frozen Proteins,280.0
2024-12,CLARKE,Project Safe,Beverages,Dry,FY2025,Dry Beverages,226.0
2024-12,CLARKE,Project Safe,Food Misc.,Dry,FY2025,Dry Food Misc.,264.0
2024-12,CLARKE,Project Safe,Food Misc.,Frozen,FY2025,Frozen Food Misc.,55.0
2024-12,CLARKE,Project Safe,Grains,Dry,FY2025,Dry Grains,21.0
2024-12,CLARKE,Project Safe,Non-Food Misc.,Dry,FY2025,Dry Non-Food Misc.,19.0
2024-12,CLARKE,Redeemed Christian Church of God Inc Amazing Grace Parish,Beverages,Dry,FY2025,Dry Beverages,85.0
2024-12,CLARKE,Redeemed Christian Church of God Inc Amazing Grace Parish,Food Misc.,Dry,FY2025,Dry Food Misc.,356.0
2024-12,CLARKE,Redeemed Christian Church of God Inc Amazing Grace Parish,Food Misc.,Frozen,FY2025,Frozen Food Misc.,269.0
2024-12,CLARKE,Redeemed Christian Church of God Inc Amazing Grace Parish,Mixed Produce,Cooled,FY2025,Cooled Mixed Produce,44.0
2024-12,CLARKE,Redeemed Christian Church of God Inc Amazing Grace Parish,Non-Food Misc.,Dry,FY2025,Dry Non-Food Misc.,65.0
2024-12,CLARKE,Seventh-Day Adventist Church,Beverages,Dry,FY2025,Dry Beverages,218.0
2024-12,CLARKE,Seventh-Day Adventist Church,Food Misc.,Cooled,FY2025,Cooled Food Misc.,31.0
2024-12,CLARKE,Seventh-Day Adventist Church,Food Misc.,Dry,FY2025,Dry Food Misc.,259.0
2024-12,CLARKE,Seventh-Day Adventist Church,Food Misc.,Frozen,FY2025,Frozen Food Misc.,113.0
2024-12,CLARKE,Seventh-Day Adventist Church,Fruits,Cooled,FY2025,Cooled Fruits,84.0
2024-12,CLARKE,Seventh-Day Adventist Church,Grains,Dry,FY2025,Dry Grains,78.0
2024-12,CLARKE,Seventh-Day Adventist Church,Mixed Produce,Cooled,FY2025,Cooled Mixed Produce,61.0
2024-12,CLARKE,Seventh-Day Adventist Church,Non-Food Misc.,Dry,FY2025,Dry Non-Food Misc.,121.0
2024-12,CLARKE,Seventh-Day Adventist Church,Potatoes,Cooled,FY2025,Cooled Potatoes,50.0
2024-12,CLARKE,Seventh-Day Adventist Church,Proteins,Frozen,FY2025,Frozen Proteins,296.0
2024-12,CLARKE,Sheats Social Services,Beverages,Dry,FY2025,Dry Beverages,293.0
2024-12,CLARKE,Sheats Social Services,Food Misc.,Dry,FY2025,Dry Food Misc.,83.0
2024-12,CLARKE,Sheats Social Services,Mixed Produce,Cooled,FY2025,Cooled Mixed Produce,63.0
2024-12,CLARKE,Sheats Social Services,Non-Food Misc.,Dry,FY2025,Dry Non-Food Misc.,26.0
2024-12,CLARKE,Sheats Social Services,Proteins,Frozen,FY2025,Frozen Proteins,263.0
2024-12,CLARKE,"Sheriff's Foundation, Clarke County",Beverages,Dry,FY2025,Dry Beverages,1800.0
2024-12,CLARKE,"Sheriff's Foundation, Clarke County",Dairy,Cooled,FY2025,Cooled Dairy,1920.0
2024-12,CLARKE,"Sheriff's Foundation, Clarke County",Fruits,Cooled,FY2025,Cooled Fruits,1615.0
2024-12,CLARKE,"Sheriff's Foundation, Clarke County",Fruits,Dry,FY2025,Dry Fruits,771.0
2024-12,CLARKE,"Sheriff's Foundation, Clarke County",Grains,Dry,FY2025,Dry Grains,1077.0
2024-12,CLARKE,"Sheriff's Foundation, Clarke County",Potatoes,Cooled,FY2025,Cooled Potatoes,2000.0
2024-12,CLARKE,"Sheriff's Foundation, Clarke County",Prepared Meals,Dry,FY2025,Dry Prepared Meals,323.0
2024-12,CLARKE,"Sheriff's Foundation, Clarke County",Proteins,Dry,FY2025,Dry Proteins,759.0
2024-12,CLARKE,"Sheriff's Foundation, Clarke County",Proteins,Frozen,FY2025,Frozen Proteins,2400.0
2024-12,CLARKE,"Sheriff's Foundation, Clarke County",Vegetables,Dry,FY2025,Dry Vegetables,1411.0
2024-12,CLARKE,Sparrows Nest,Beverages,Dry,FY2025,Dry Beverages,444.0
2024-12,CLARKE,Sparrows Nest,Proteins,Frozen,FY2025,Frozen Proteins,200.0
2024-12,CLARKE,"The Cancer Foundation, INC",Beverages,Dry,FY2025,Dry Beverages,1629.0
2024-12,CLARKE,"The Cancer Foundation, INC",Food Misc.,Dry,FY2025,Dry Food Misc.,370.0
2024-12,CLARKE,"The Cancer Foundation, INC",Fruits,Cooled,FY2025,Cooled Fruits,1615.0
2024-12,CLARKE,"The Cancer Foundation, INC",Grains,Dry,FY2025,Dry Grains,352.0
2024-12,CLARKE,"The Cancer Foundation, INC",Potatoes,Cooled,FY2025,Cooled Potatoes,4000.0
2024-12,CLARKE,"The Cancer Foundation, INC",Potatoes,Dry,FY2025,Dry Potatoes,1035.0
2024-12,CLARKE,"The Cancer Foundation, INC",Prepared Meals,Dry,FY2025,Dry Prepared Meals,323.0
2024-12,CLARKE,"The Cancer Foundation, INC",Proteins,Dry,FY2025,Dry Proteins,867.0
2024-12,CLARKE,"The Cancer Foundation, INC",Proteins,Frozen,FY2025,Frozen Proteins,1111.0
2024-12,CLARKE,"The Cancer Foundation, INC",Vegetables,Dry,FY2025,Dry Vegetables,952.0
2024-12,CLARKE,"The Twin Angels, Inc. ",Dairy,Cooled,FY2025,Cooled Dairy,72.0
2024-12,CLARKE,"The Twin Angels, Inc. ",Food Misc.,Dry,FY2025,Dry Food Misc.,410.0
2024-12,CLARKE,"The Twin Angels, Inc. ",Non-Food Misc.,Dry,FY2025,Dry Non-Food Misc.,14.0
2024-12,CLARKE,"The Twin Angels, Inc. ",Prepared Meals,Frozen,FY2025,Frozen Prepared Meals,143.0
2024-12,CLARKE,"The Twin Angels, Inc. ",Proteins,Frozen,FY2025,Frozen Proteins,3585.0
2024-12,CLARKE,True Holiness Temple Church of God,Beverages,Dry,FY2025,Dry Beverages,730.0
2024-12,CLARKE,True Holiness Temple Church of God,Dairy,Dry,FY2025,Dry Dairy,332.0
2024-12,CLARKE,True Holiness Temple Church of God,Food Misc.,Dry,FY2025,Dry Food Misc.,718.0
2024-12,CLARKE,True Holiness Temple Church of God,Food Misc.,Frozen,FY2025,Frozen Food Misc.,107.0
2024-12,CLARKE,True Holiness Temple Church of God,Grains,Dry,FY2025,Dry Grains,73.0
2024-12,CLARKE,True Holiness Temple Church of God,Mixed Produce,Dry,FY2025,Dry Mixed Produce,336.0
2024-12,CLARKE,True Holiness Temple Church of God,Non-Food Misc.,Dry,FY2025,Dry Non-Food Misc.,196.0
2024-12,CLARKE,True Holiness Temple Church of God,Proteins,Dry,FY2025,Dry Proteins,86.0
2024-12,CLARKE,True Holiness Temple Church of God,Proteins,Frozen,FY2025,Frozen Proteins,60.0
2024-12,CLARKE,UGA Student Food Pantry,Beverages,Dry,FY2025,Dry Beverages,48.0
2024-12,CLARKE,UGA Student Food Pantry,Food Misc.,Cooled,FY2025,Cooled Food Misc.,21.0
2024-12,CLARKE,UGA Student Food Pantry,Food Misc.,Dry,FY2025,Dry Food Misc.,96.0
2024-12,CLARKE,UGA Student Food Pantry,Food Misc.,Frozen,FY2025,Frozen Food Misc.,34.0
2024-12,CLARKE,UGA Student Food Pantry,Grains,Dry,FY2025,Dry Grains,17.0
2024-12,CLARKE,UGA Student Food Pantry,Mixed Produce,Cooled,FY2025,Cooled Mixed Produce,22.0
2024-12,CLARKE,Winterville First Baptist Church,Beverages,Dry,FY2025,Dry Beverages,880.0
2024-12,CLARKE,Winterville First Baptist Church,Dairy,Cooled,FY2025,Cooled Dairy,168.0
2024-12,CLARKE,Winterville First Baptist Church,Food Misc.,Dry,FY2025,Dry Food Misc.,1838.0
2024-12,CLARKE,Winterville First Baptist Church,Fruits,Cooled,FY2025,Cooled Fruits,960.0
2024-12,CLARKE,Winterville First Baptist Church,Fruits,Dry,FY2025,Dry Fruits,595.0
2024-12,CLARKE,Winterville First Baptist Church,Grains,Dry,FY2025,Dry Grains,519.0
2024-12,CLARKE,Winterville First Baptist Church,Potatoes,Cooled,FY2025,Cooled Potatoes,800.0
2024-12,CLARKE,Winterville First Baptist Church,Potatoes,Dry,FY2025,Dry Potatoes,546.0
2024-12,CLARKE,Winterville First Baptist Church,Prepared Meals,Dry,FY2025,Dry Prepared Meals,266.0
2024-12,CLARKE,Winterville First Baptist Church,Proteins,Dry,FY2025,Dry Proteins,570.0
2024-12,CLARKE,Winterville First Baptist Church,Vegetables,Dry,FY2025,Dry Vegetables,1484.0
2024-12,CLARKE,Women's Recovery Resources,Beverages,Dry,FY2025,Dry Beverages,1228.0
2024-12,CLARKE,Women's Recovery Resources,Food Misc.,Cooled,FY2025,Cooled Food Misc.,104.0
2024-12,CLARKE,Women's Recovery Resources,Food Misc.,Dry,FY2025,Dry Food Misc.,1290.0
2024-12,CLARKE,Women's Recovery Resources,Food Misc.,Frozen,FY2025,Frozen Food Misc.,77.0
2024-12,CLARKE,Women's Recovery Resources,Grains,Dry,FY2025,Dry Grains,182.0
2024-12,CLARKE,Women's Recovery Resources,Mixed Produce,Cooled,FY2025,Cooled Mixed Produce,148.0
2024-12,CLARKE,Women's Recovery Resources,Non-Food Misc.,Dry,FY2025,Dry Non-Food Misc.,201.0
2024-12,CLARKE,Women's Recovery Resources,Proteins,Frozen,FY2025,Frozen Proteins,537.0
2024-12,ELBERT,Elbert County UMC Food Ministry,Beverages,Dry,FY2025,Dry Beverages,2332.0
2024-12,ELBERT,Elbert County UMC Food Ministry,Food Misc.,Dry,FY2025,Dry Food Misc.,1320.0
2024-12,ELBERT,Elbert County UMC Food Ministry,Fruits,Cooled,FY2025,Cooled Fruits,1505.0
2024-12,ELBERT,Elbert County UMC Food Ministry,Fruits,Frozen,FY2025,Frozen Fruits,651.0
2024-12,ELBERT,Elbert County UMC Food Ministry,Potatoes,Cooled,FY2025,Cooled Potatoes,2500.0
2024-12,ELBERT,Elbert County UMC Food Ministry,Potatoes,Dry,FY2025,Dry Potatoes,504.0
2024-12,ELBERT,Elbert County UMC Food Ministry,Proteins,Dry,FY2025,Dry Proteins,1848.0
2024-12,ELBERT,Elbert County UMC Food Ministry,Proteins,Frozen,FY2025,Frozen Proteins,800.0
2024-12,ELBERT,Elbert County UMC Food Ministry,Vegetables,Dry,FY2025,Dry Vegetables,1420.0
2024-12,ELBERT,Pleasant Grove Baptist Church,Beverages,Dry,FY2025,Dry Beverages,496.0
2024-12,ELBERT,Pleasant Grove Baptist Church,Dairy,Cooled,FY2025,Cooled Dairy,96.0
2024-12,ELBERT,Pleasant Grove Baptist Church,Food Misc.,Dry,FY2025,Dry Food Misc.,27.0
2024-12,ELBERT,Pleasant Grove Baptist Church,Fruits,Dry,FY2025,Dry Fruits,154.0
2024-12,ELBERT,Pleasant Grove Baptist Church,Fruits,Frozen,FY2025,Frozen Fruits,120.0
2024-12,ELBERT,Pleasant Grove Baptist Church,Grains,Dry,FY2025,Dry Grains,306.0
2024-12,ELBERT,Pleasant Grove Baptist Church,Potatoes,Dry,FY2025,Dry Potatoes,108.0
2024-12,ELBERT,Pleasant Grove Baptist Church,Prepared Meals,Dry,FY2025,Dry Prepared Meals,152.0
2024-12,ELBERT,Pleasant Grove Baptist Church,Proteins,Dry,FY2025,Dry Proteins,600.0
2024-12,ELBERT,Pleasant Grove Baptist Church,Proteins,Frozen,FY2025,Frozen Proteins,118.0
2024-12,ELBERT,Pleasant Grove Baptist Church,Vegetables,Dry,FY2025,Dry Vegetables,570.0
2024-12,ELBERT,SafeHouse Ministries,Dairy,Dry,FY2025,Dry Dairy,28.0
2024-12,ELBERT,SafeHouse Ministries,Non-Food Misc.,Dry,FY2025,Dry Non-Food Misc.,295.0
2024-12,ELBERT,Sharing and Caring - Bowman,Beverages,Dry,FY2025,Dry Beverages,467.0
2024-12,ELBERT,Sharing and Caring - Bowman,Dairy,Cooled,FY2025,Cooled Dairy,60.0
2024-12,ELBERT,Sharing and Caring - Bowman,Food Misc.,Dry,FY2025,Dry Food Misc.,351.0
2024-12,ELBERT,Sharing and Caring - Bowman,Food Misc.,Frozen,FY2025,Frozen Food Misc.,525.0
2024-12,ELBERT,Sharing and Caring - Bowman,Fruits,Cooled,FY2025,Cooled Fruits,246.0
2024-12,ELBERT,Sharing and Caring - Bowman,Grains,Dry,FY2025,Dry Grains,13.0
2024-12,ELBERT,Sharing and Caring - Bowman,Mixed Produce,Cooled,FY2025,Cooled Mixed Produce,178.0
2024-12,ELBERT,Sharing and Caring - Bowman,Potatoes,Cooled,FY2025,Cooled Potatoes,400.0
2024-12,ELBERT,Sharing and Caring - Bowman,Prepared Meals,Frozen,FY2025,Frozen Prepared Meals,64.0
2024-12,ELBERT,Sharing and Caring - Bowman,Proteins,Dry,FY2025,Dry Proteins,60.0
2024-12,ELBERT,Sharing and Caring - Bowman,Proteins,Frozen,FY2025,Frozen Proteins,534.0
2024-12,ELBERT,Sharing and Caring - Bowman,Vegetables,Dry,FY2025,Dry Vegetables,81.0
2024-12,FRANKLIN,Decal Grant Franklin Head Start,Beverages,Dry,FY2025,Dry Beverages,480.0
2024-12,FRANKLIN,Decal Grant Franklin Head Start,Fruits,Dry,FY2025,Dry Fruits,93.0
2024-12,FRANKLIN,Decal Grant Franklin Head Start,Grains,Dry,FY2025,Dry Grains,156.0
2024-12,FRANKLIN,Decal Grant Franklin Head Start,Potatoes,Cooled,FY2025,Cooled Potatoes,200.0
2024-12,FRANKLIN,Decal Grant Franklin Head Start,Potatoes,Dry,FY2025,Dry Potatoes,60.0
2024-12,FRANKLIN,Decal Grant Franklin Head Start,Prepared Meals,Dry,FY2025,Dry Prepared Meals,38.0
2024-12,FRANKLIN,Decal Grant Franklin Head Start,Proteins,Dry,FY2025,Dry Proteins,120.0
2024-12,FRANKLIN,Decal Grant Franklin Head Start,Proteins,Frozen,FY2025,Frozen Proteins,404.0
2024-12,FRANKLIN,Decal Grant Franklin Head Start,Vegetables,Dry,FY2025,Dry Vegetables,110.0
2024-12,FRANKLIN,Lavonia Church of God,Dairy,Cooled,FY2025,Cooled Dairy,1920.0
2024-12,FRANKLIN,Lavonia Church of God,Fruits,Dry,FY2025,Dry Fruits,784.0
2024-12,FRANKLIN,Lavonia Church of God,Grains,Dry,FY2025,Dry Grains,967.0
2024-12,FRANKLIN,Lavonia Church of God,Potatoes,Cooled,FY2025,Cooled Potatoes,2000.0
2024-12,FRANKLIN,Lavonia Church of God,Potatoes,Dry,FY2025,Dry Potatoes,759.0
2024-12,FRANKLIN,Lavonia Church of God,Prepared Meals,Dry,FY2025,Dry Prepared Meals,323.0
2024-12,FRANKLIN,Lavonia Church of God,Proteins,Dry,FY2025,Dry Proteins,759.0
2024-12,FRANKLIN,Lavonia Church of God,Proteins,Frozen,FY2025,Frozen Proteins,2400.0
2024-12,FRANKLIN,Lavonia Church of God,Vegetables,Cooled,FY2025,Cooled Vegetables,1070.0
2024-12,FRANKLIN,Lavonia Church of God,Vegetables,Dry,FY2025,Dry Vegetables,1411.0
2024-12,FRANKLIN,New Beginnings Ministry,Beverages,Dry,FY2025,Dry Beverages,366.0
2024-12,FRANKLIN,New Beginnings Ministry,Food Misc.,Dry,FY2025,Dry Food Misc.,260.0
2024-12,FRANKLIN,New Beginnings Ministry,Food Misc.,Frozen,FY2025,Frozen Food Misc.,153.0
2024-12,FRANKLIN,New Beginnings Ministry,Fruits,Cooled,FY2025,Cooled Fruits,80.0
2024-12,FRANKLIN,New Beginnings Ministry,Grains,Dry,FY2025,Dry Grains,24.0
2024-12,FRANKLIN,New Beginnings Ministry,Mixed Produce,Cooled,FY2025,Cooled Mixed Produce,500.0
2024-12,FRANKLIN,New Beginnings Ministry,Non-Food Misc.,Dry,FY2025,Dry Non-Food Misc.,64.0
2024-12,FRANKLIN,New Beginnings Ministry,Potatoes,Cooled,FY2025,Cooled Potatoes,320.0
2024-12,FRANKLIN,New Beginnings Ministry,Prepared Meals,Frozen,FY2025,Frozen Prepared Meals,32.0
2024-12,FRANKLIN,New Beginnings Ministry,Vegetables,Cooled,FY2025,Cooled Vegetables,1185.0
2024-12,FRANKLIN,New Beginnings Ministry,Vegetables,Dry,FY2025,Dry Vegetables,135.0
2024-12,FRANKLIN,Rainbow Pantry,Beverages,Dry,FY2025,Dry Beverages,2168.0
2024-12,FRANKLIN,Rainbow Pantry,Dairy,Cooled,FY2025,Cooled Dairy,540.0
2024-12,FRANKLIN,Rainbow Pantry,Dairy,Dry,FY2025,Dry Dairy,2355.0
2024-12,FRANKLIN,Rainbow Pantry,Food Misc.,Dry,FY2025,Dry Food Misc.,1679.0
2024-12,FRANKLIN,Rainbow Pantry,Grains,Dry,FY2025,Dry Grains,2428.0
2024-12,FRANKLIN,Rainbow Pantry,Mixed Produce,Dry,FY2025,Dry Mixed Produce,247.0
2024-12,FRANKLIN,Rainbow Pantry,Non-Food Misc.,Dry,FY2025,Dry Non-Food Misc.,8.0
2024-12,FRANKLIN,Rainbow Pantry,Potatoes,Cooled,FY2025,Cooled Potatoes,2200.0
2024-12,FRANKLIN,Rainbow Pantry,Proteins,Dry,FY2025,Dry Proteins,1388.0
2024-12,FRANKLIN,Rainbow Pantry,Proteins,Frozen,FY2025,Frozen Proteins,1862.0
2024-12,FRANKLIN,Rainbow Pantry,Vegetables,Dry,FY2025,Dry Vegetables,1172.0
2024-12,FRANKLIN,Royston Housing Authority,Dairy,Dry,FY2025,Dry Dairy,412.0
2024-12,FRANKLIN,Royston Housing Authority,Food Misc.,Dry,FY2025,Dry Food Misc.,347.0
2024-12,FRANKLIN,Royston Housing Authority,Mixed Produce,Dry,FY2025,Dry Mixed Produce,10.0
2024-12,FRANKLIN,"Step of Faith Outreach, INC",Beverages,Dry,FY2025,Dry Beverages,485.0
2024-12,FRANKLIN,"Step of Faith Outreach, INC",Food Misc.,Dry,FY2025,Dry Food Misc.,518.0
2024-12,FRANKLIN,"Step of Faith Outreach, INC",Mixed Produce,Cooled,FY2025,Cooled Mixed Produce,101.0
2024-12,FRANKLIN,"Step of Faith Outreach, INC",Non-Food Misc.,Dry,FY2025,Dry Non-Food Misc.,3.0
2024-12,FRANKLIN,"Step of Faith Outreach, INC",Proteins,Frozen,FY2025,Frozen Proteins,51.0
2024-12,FRANKLIN,The Grace Foundation: Family Transformation ,Beverages,Dry,FY2025,Dry Beverages,183.0
2024-12,FRANKLIN,The Grace Foundation: Family Transformation ,Food Misc.,Dry,FY2025,Dry Food Misc.,352.0
2024-12,FRANKLIN,The Grace Foundation: Family Transformation ,Grains,Dry,FY2025,Dry Grains,20.0
2024-12,FRANKLIN,The Grace Foundation: Family Transformation ,Mixed Produce,Cooled,FY2025,Cooled Mixed Produce,57.0
2024-12,FRANKLIN,The Grace Foundation: Family Transformation ,Non-Food Misc.,Dry,FY2025,Dry Non-Food Misc.,23.0
