Agency Id,Order Id,Product Id,Agency Ref,Agency Name,Order Ref,Agency Activity,Agency Group,Agency Type,Product Category,Product Ref,Quantity,Total Purchased,Total Cost,Total Service Fee,Weight,County,Service Fee,Pickup Delivery Date,Confirmed Date,Service Fee Name,Shipping Method,Is Non Food,Warehouse Name,Warehouse Ref,Agency Postal Code,Agency City,Product Name,Category
973,179425,5938,G-134,The Grace Foundation: Family Transformation ,482038,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,C-28-10001,268,0,0,8.04,268,FRANKLIN,0.03,4/23/2024 9:54,4/23/2024 9:58,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30557.0,Martin,"PRODUCE, FRESH SHL",Mixed Produce
321,179357,8739,R-111,Royston Housing Authority,481970,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,N-03-11739,4,0,0,1.2,40,FRANKLIN,0.03,4/25/2024 14:45,4/25/2024 12:36,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,MT DEW ZERO SUGAR BAJA BLAST,Beverages
179,176131,842,R-100,Rainbow Pantry,478758,,FP/USDA,FOOD PANTRY-Agency,USDA,N-50-10021,20,0,0,0.0,540,FRANKLIN,0.0,3/7/2024 10:30,3/8/2024 7:51,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,USDA DICED TOMATOES NO SALT CCC,Vegetables 
321,178712,8972,R-111,Royston Housing Authority,FAIMPORT481326,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCF-15-10000,8,0,0,0.0,8,FRANKLIN,0.0,4/9/2024 0:00,4/9/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"FROZEN MEAT & SEAFOOD, SHL RETAIL PICKUP",Proteins
157,177453,6351,N-103,New Beginnings Ministry,480073,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,C-28-90163,3,0,0,0.0,150,FRANKLIN,0.0,3/22/2024 0:00,3/22/2024 11:51,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,YUKON GOLD POTATOES,Potatoes 
157,178018,6816,N-103,New Beginnings Ministry,480637,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,C-28-90345,2,0,0,0.0,100,FRANKLIN,0.0,4/5/2024 0:00,4/5/2024 10:42,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,CARROTS,Vegetables 
157,181795,683,N-103,New Beginnings Ministry,484399,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,W-16-10001,62,0,0,11.16,62,FRANKLIN,0.18,6/3/2024 13:34,6/3/2024 10:45,Price Code 1,CONTACT FOR DELIVERY,False,Sharing Floor Athens,01-SH,30557.0,Martin,MISC. FOOD BOX SHL,Food Misc.
157,180718,9053,N-103,New Beginnings Ministry,483324,,ON PREMISES (OP),REHAB-Agency,GNAP,N-40-10284,5,0,0,0.0,100,FRANKLIN,0.0,5/17/2024 0:00,5/17/2024 10:44,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"GNAP 100% VERY BERRY JUICE, SINGLE SERVE",Beverages
157,181573,9045,N-103,New Beginnings Ministry,484177,,ON PREMISES (OP),REHAB-Agency,GNAP,N-40-10279,5,0,0,0.0,40,FRANKLIN,0.0,6/3/2024 0:00,6/3/2024 11:27,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"GNAP PASTA SIDE, CHEDDAR BROCCOLI",Prepared Meals
476,180991,8929,S-129,"Step of Faith Outreach, INC",483596,,FP/OP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,N-03-11804,2,0,0,0.0,36,FRANKLIN,0.0,5/22/2024 9:30,5/22/2024 12:46,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,GATORADE GRAPE LOWER SUGAR,Beverages
973,181746,9079,G-134,The Grace Foundation: Family Transformation ,484350,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11841,10,0,0,0.0,170,FRANKLIN,0.0,6/7/2024 9:30,6/7/2024 9:23,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,MTN DEW ZERO 24 X 12 FL OZ,Beverages
973,172865,8625,G-134,The Grace Foundation: Family Transformation ,476496,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11261,5,0,0,0.0,165,FRANKLIN,0.0,1/19/2024 8:00,1/19/2024 8:18,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,STARRY ZERO SUGAR 24 X 20 FL OZ,Beverages
941,178531,7083,L-117,Lavonia Church of God,481147,,FP/USDA,MOBILE PANTRY-Agency,USDA,C-50-10029,64,0,0,0.0,768,FRANKLIN,0.0,4/11/2024 7:00,4/11/2024 6:46,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,"USDA MILD CHEDDAR CHEESE, BLOCK CCC",Dairy
179,176131,7284,R-100,Rainbow Pantry,478758,,FP/USDA,FOOD PANTRY-Agency,USDA,C-50-10043,15,0,0,39.0,390,FRANKLIN,0.1,3/7/2024 10:30,3/8/2024 7:51,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,USDA RED FAT AMERICAN CHEESE CCC,Dairy
321,182563,8975,R-111,Royston Housing Authority,FAIMPORT485166,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCC-07-10001,63,0,0,0.0,63,FRANKLIN,0.0,6/24/2024 0:00,6/24/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"DAIRY PRODUCTS, SHL RETAIL PICKUPS",Dairy
973,179425,683,G-134,The Grace Foundation: Family Transformation ,482038,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,W-16-10001,227,0,0,0.0,227,FRANKLIN,0.0,4/23/2024 9:54,4/23/2024 9:58,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30557.0,Martin,MISC. FOOD BOX SHL,Food Misc.
179,181476,9085,R-100,Rainbow Pantry,484080,,FP/USDA,FOOD PANTRY-Agency,USDA,F-50-90476,10,0,0,72.0,400,FRANKLIN,0.18,6/6/2024 10:00,6/6/2024 13:08,Price Code 1,TRUCK 1,False,Food Bank of Northeast Georgia,01,30662.0,Royston,USDA PORK LOIN BONELESS CHOPS CCC,Proteins
916,173132,5477,W-125,World Outreach Ministries (d/b/a Ignited Church),476762,,FOOD PANTRY,FOOD PANTRY-Agency,LOCAL - LL,F-15-10001,43,0,0,7.74,43,FRANKLIN,0.18,1/16/2024 9:35,1/16/2024 14:12,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30553.0,Lavonia,"MEAT & SEAFOOD, FROZEN LOCAL",Proteins
321,178199,8970,R-111,Royston Housing Authority,FAIMPORT480817,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCW-16-10001,39,0,0,0.0,39,FRANKLIN,0.0,3/26/2024 0:00,3/26/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"MISC. FOOD BOX, SHL RETAIL PICKUP",Food Misc.
973,178534,8587,G-134,The Grace Foundation: Family Transformation ,481150,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-10269,40,0,0,0.0,1120,FRANKLIN,0.0,4/12/2024 11:10,4/25/2024 7:41,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,PEPSI ZERO SUGAR,Beverages
179,177165,8869,R-100,Rainbow Pantry,479786,,FP/USDA,FOOD PANTRY-Agency,YELLOW RECEIPT - SHN,N-20-10004,25,0,0,13.5,75,FRANKLIN,0.18,3/21/2024 10:30,3/27/2024 10:09,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,PAMPERS PREEMIE SWADDLERS,Non-Food Misc.
321,173207,8683,R-111,Royston Housing Authority,476837,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,N-03-11728,3,0,0,2.7,54,FRANKLIN,0.05,1/25/2024 14:45,1/25/2024 12:46,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,CRUSH ORANGE SODA,Beverages
179,183113,8975,R-100,Rainbow Pantry,FAIMPORT485714,,FP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,MCC-07-10001,8,0,0,0.0,8,FRANKLIN,0.0,6/26/2024 0:00,6/26/2024 0:00,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"DAIRY PRODUCTS, SHL RETAIL PICKUPS",Dairy
916,177548,5407,W-125,World Outreach Ministries (d/b/a Ignited Church),480168,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,F-15-10000,66,0,0,11.88,66,FRANKLIN,0.18,3/19/2024 9:35,3/19/2024 11:23,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30553.0,Lavonia,"MEAT & SEAFOOD, FROZEN SHL",Proteins
321,180447,3203,R-111,Royston Housing Authority,483053,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,USDA,N-50-10289,1,0,0,4.5,25,FRANKLIN,0.18,5/15/2024 8:45,5/15/2024 10:03,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,USDA PECAN PIECES,Proteins
157,181573,9034,N-103,New Beginnings Ministry,484177,,ON PREMISES (OP),REHAB-Agency,GNAP,N-40-10271,10,0,0,0.0,120,FRANKLIN,0.0,6/3/2024 0:00,6/3/2024 11:27,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"GNAP MIX BERRY YOGURT, SHELF STABLE BACKPACK",Dairy
157,181016,235,N-103,New Beginnings Ministry,483621,,ON PREMISES (OP),REHAB-Agency,LOCAL - LL,W-03-10012,220,0,0,0.0,220,FRANKLIN,0.0,5/17/2024 13:34,5/17/2024 11:23,Price Code 1,CONTACT FOR DELIVERY,False,Sharing Floor Athens,01-SH,30557.0,Martin,"ASSORTED BEVERAGES, LL",Beverages
157,181795,5938,N-103,New Beginnings Ministry,484399,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,C-28-10001,15,0,0,0.45,15,FRANKLIN,0.03,6/3/2024 13:34,6/3/2024 10:45,Price Code 1,CONTACT FOR DELIVERY,False,Sharing Floor Athens,01-SH,30557.0,Martin,"PRODUCE, FRESH SHL",Mixed Produce
916,181639,5407,W-125,World Outreach Ministries (d/b/a Ignited Church),484243,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,F-15-10000,75,0,0,13.5,75,FRANKLIN,0.18,5/30/2024 9:35,5/30/2024 14:00,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30553.0,Lavonia,"MEAT & SEAFOOD, FROZEN SHL",Proteins
157,181016,875,N-103,New Beginnings Ministry,483621,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,W-04-10000,20,0,0,0.0,20,FRANKLIN,0.0,5/17/2024 13:34,5/17/2024 11:23,Price Code 1,CONTACT FOR DELIVERY,False,Sharing Floor Athens,01-SH,30557.0,Martin,"BREAD & BAKERY, ASSORTED SHL",Grains
179,182301,3203,R-100,Rainbow Pantry,484905,,FP/USDA,FOOD PANTRY-Agency,USDA,N-50-10289,12,0,0,54.0,300,FRANKLIN,0.18,6/26/2024 11:30,6/27/2024 13:17,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,USDA PECAN PIECES,Proteins
321,177855,8975,R-111,Royston Housing Authority,FAIMPORT480474,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCC-07-10001,30,0,0,0.0,30,FRANKLIN,0.0,3/25/2024 0:00,3/25/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"DAIRY PRODUCTS, SHL RETAIL PICKUPS",Dairy
179,173499,8766,R-100,Rainbow Pantry,477128,,FP/USDA,FOOD PANTRY-Agency,LOCAL - LL,N-25-11919,20,0,0,7.2,40,FRANKLIN,0.18,2/1/2024 10:30,2/20/2024 13:42,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,GHIRARDELLI SEA SALT CARAMEL CHOCOLATE,Food Misc.
157,180172,5938,N-103,New Beginnings Ministry,482778,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,C-28-10001,32,0,0,0.96,32,FRANKLIN,0.03,5/3/2024 13:34,5/3/2024 11:23,Price Code 1,CONTACT FOR DELIVERY,False,Sharing Floor Athens,01-SH,30557.0,Martin,"PRODUCE, FRESH SHL",Mixed Produce
916,172669,8911,W-125,World Outreach Ministries (d/b/a Ignited Church),476300,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,N-03-11797,10,0,0,0.0,180,FRANKLIN,0.0,1/10/2024 9:35,1/11/2024 14:22,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,GATORADE ZERO COOL BLUE,Beverages
973,177949,8943,G-134,The Grace Foundation: Family Transformation ,480568,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,C-28-90534,2,0,0,0.0,84,FRANKLIN,0.0,4/3/2024 11:33,4/3/2024 12:08,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"SWEET POTATO, SHL",Potatoes 
157,176514,683,N-103,New Beginnings Ministry,479138,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,W-16-10001,30,0,0,0.0,30,FRANKLIN,0.0,3/1/2024 13:34,3/1/2024 11:17,Price Code 1,CONTACT FOR DELIVERY,False,Sharing Floor Athens,01-SH,30557.0,Martin,MISC. FOOD BOX SHL,Food Misc.
973,173864,8916,G-134,The Grace Foundation: Family Transformation ,477493,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11799,20,0,0,0.0,240,FRANKLIN,0.0,2/2/2024 17:49,2/7/2024 8:03,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,MONSTER COLD BREW LATTE,Beverages
973,172865,3408,G-134,The Grace Foundation: Family Transformation ,476496,,ON PREMISES (OP),REHAB-Agency,YELLOW RECEIPT - SHN,N-03-10851,5,0,0,0.0,100,FRANKLIN,0.0,1/19/2024 8:00,1/19/2024 8:18,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"PROPEL WATER, GRAPE",Beverages
973,178534,8624,G-134,The Grace Foundation: Family Transformation ,481150,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11260,20,0,0,0.0,240,FRANKLIN,0.0,4/12/2024 11:10,4/25/2024 7:41,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,STARRY ZERO SUGAR 12 X 12 FL OZ,Beverages
916,177148,5407,W-125,World Outreach Ministries (d/b/a Ignited Church),479769,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,F-15-10000,120,0,0,21.6,120,FRANKLIN,0.18,3/12/2024 9:35,3/12/2024 13:58,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30553.0,Lavonia,"MEAT & SEAFOOD, FROZEN SHL",Proteins
321,177584,8976,R-111,Royston Housing Authority,FAIMPORT480204,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCC-28-10001,7,0,0,0.0,7,FRANKLIN,0.0,3/15/2024 0:00,3/15/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"PRODUCE, SHL RETAIL PICKUPS",Mixed Produce
321,181267,8976,R-111,Royston Housing Authority,FAIMPORT483872,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCC-28-10001,73,0,0,0.0,73,FRANKLIN,0.0,5/10/2024 0:00,5/10/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"PRODUCE, SHL RETAIL PICKUPS",Mixed Produce
157,181573,9062,N-103,New Beginnings Ministry,484177,,ON PREMISES (OP),REHAB-Agency,LOCAL - LL,N-25-11975,5,0,0,2.7,15,FRANKLIN,0.18,6/3/2024 0:00,6/3/2024 11:27,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30557.0,Martin,DOVE DARK CHOCOLATE & PEANUT BUTTER,Food Misc.
321,182561,8973,R-111,Royston Housing Authority,FAIMPORT485164,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCC-16-10001,18,0,0,0.0,18,FRANKLIN,0.0,6/24/2024 0:00,6/24/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"COOLER FOOD MISC., SHL RETAIL PICKUP",Food Misc.
321,173207,8834,R-111,Royston Housing Authority,476837,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,N-03-11770,2,0,0,0.6,20,FRANKLIN,0.03,1/25/2024 14:45,1/25/2024 12:46,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,MT DEW ZERO SUGAR,Beverages
179,177165,3943,R-100,Rainbow Pantry,479786,,FP/USDA,FOOD PANTRY-Agency,USDA,N-50-10268,20,0,0,22.8,760,FRANKLIN,0.03,3/21/2024 10:30,3/27/2024 10:09,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,USDA APPLE JUICE,Beverages
321,180468,8973,R-111,Royston Housing Authority,FAIMPORT483074,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCC-16-10001,14,0,0,0.0,14,FRANKLIN,0.0,5/6/2024 0:00,5/6/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"COOLER FOOD MISC., SHL RETAIL PICKUP",Food Misc.
916,178136,5938,W-125,World Outreach Ministries (d/b/a Ignited Church),480755,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,C-28-10001,7,0,0,0.21,7,FRANKLIN,0.03,4/2/2024 9:35,4/2/2024 15:00,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30553.0,Lavonia,"PRODUCE, FRESH SHL",Mixed Produce
179,178817,4737,R-100,Rainbow Pantry,481431,,FP/USDA,FOOD PANTRY-Agency,USDA,F-50-90456,12,0,0,86.4,480,FRANKLIN,0.18,4/18/2024 10:30,4/18/2024 8:36,Price Code 1,TRUCK 1,False,Food Bank of Northeast Georgia,01,30662.0,Royston,USDA PORK PATTY,Proteins
321,177857,8973,R-111,Royston Housing Authority,FAIMPORT480476,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCC-16-10001,28,0,0,0.0,28,FRANKLIN,0.0,3/25/2024 0:00,3/25/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"COOLER FOOD MISC., SHL RETAIL PICKUP",Food Misc.
157,177453,8963,N-103,New Beginnings Ministry,480073,,ON PREMISES (OP),REHAB-Agency,YELLOW RECEIPT - SHN,N-25-11960,4,0,0,7.92,44,FRANKLIN,0.18,3/22/2024 0:00,3/22/2024 11:51,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"TAPIOCA PUDDING, BEST CHOICE",Food Misc.
157,180172,5407,N-103,New Beginnings Ministry,482778,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,F-15-10000,84,0,0,15.12,84,FRANKLIN,0.18,5/3/2024 13:34,5/3/2024 11:23,Price Code 1,CONTACT FOR DELIVERY,False,Sharing Floor Athens,01-SH,30557.0,Martin,"MEAT & SEAFOOD, FROZEN SHL",Proteins
916,172949,5407,W-125,World Outreach Ministries (d/b/a Ignited Church),476580,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,F-15-10000,13,0,0,2.34,13,FRANKLIN,0.18,1/11/2024 9:35,1/11/2024 14:26,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30553.0,Lavonia,"MEAT & SEAFOOD, FROZEN SHL",Proteins
916,177148,688,W-125,World Outreach Ministries (d/b/a Ignited Church),479769,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-01-10000,5,0,0,0.9,5,FRANKLIN,0.18,3/12/2024 9:35,3/12/2024 13:58,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30553.0,Lavonia,"ASSORTED NON-FOOD ITEMS, SHL",Non-Food Misc.
321,181269,8976,R-111,Royston Housing Authority,FAIMPORT483874,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCC-28-10001,42,0,0,0.0,42,FRANKLIN,0.0,5/16/2024 0:00,5/16/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"PRODUCE, SHL RETAIL PICKUPS",Mixed Produce
973,173864,8625,G-134,The Grace Foundation: Family Transformation ,477493,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11261,5,0,0,0.0,165,FRANKLIN,0.0,2/2/2024 17:49,2/7/2024 8:03,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,STARRY ZERO SUGAR 24 X 20 FL OZ,Beverages
941,180242,7414,L-117,Lavonia Church of God,482848,,FP/USDA,MOBILE PANTRY-Agency,PURCH,C-28-90525,56,0,0,0.0,1232,FRANKLIN,0.0,5/9/2024 7:00,5/9/2024 8:53,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,BROCCOLI CROWNS,Vegetables 
179,177931,4715,R-100,Rainbow Pantry,480550,,FP/USDA,FOOD PANTRY-Agency,USDA,F-50-90461,20,0,0,80.0,800,FRANKLIN,0.1,4/4/2024 13:46,4/4/2024 9:23,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,USDA ALASKAN POLLACK FISH FILLETS,Proteins
321,177584,8975,R-111,Royston Housing Authority,FAIMPORT480204,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCC-07-10001,71,0,0,0.0,71,FRANKLIN,0.0,3/15/2024 0:00,3/15/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"DAIRY PRODUCTS, SHL RETAIL PICKUPS",Dairy
476,172565,4555,S-129,"Step of Faith Outreach, INC",476196,,FP/OP/GNAP/USDA,FOOD PANTRY-Agency,USDA,F-50-90042,3,0,0,21.6,120,FRANKLIN,0.18,1/8/2024 16:09,1/8/2024 11:33,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,USDA CHICKEN DRUMSTICKS CCC,Proteins
179,181565,8970,R-100,Rainbow Pantry,FAIMPORT484169,,FP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,MCW-16-10001,113,0,0,0.0,113,FRANKLIN,0.0,5/23/2024 0:00,5/23/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"MISC. FOOD BOX, SHL RETAIL PICKUP",Food Misc.
973,173864,8937,G-134,The Grace Foundation: Family Transformation ,477493,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11807,30,0,0,0.0,540,FRANKLIN,0.0,2/2/2024 17:49,2/7/2024 8:03,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,GATORADE LEMON LIME ZERO SUGAR,Beverages
941,178531,2202,L-117,Lavonia Church of God,481147,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10240,15,0,0,0.0,330,FRANKLIN,0.0,4/11/2024 7:00,4/11/2024 6:46,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,USDA SPAGHETTI,Grains
321,178196,8976,R-111,Royston Housing Authority,FAIMPORT480814,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCC-28-10001,4,0,0,0.0,4,FRANKLIN,0.0,3/28/2024 0:00,3/28/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"PRODUCE, SHL RETAIL PICKUPS",Mixed Produce
973,177880,875,G-134,The Grace Foundation: Family Transformation ,480499,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,W-04-10000,44,0,0,0.0,44,FRANKLIN,0.0,3/26/2024 10:51,3/26/2024 10:54,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30557.0,Martin,"BREAD & BAKERY, ASSORTED SHL",Grains
179,176131,8914,R-100,Rainbow Pantry,478758,,FP/USDA,FOOD PANTRY-Agency,USDA,N-50-10310,20,0,0,97.2,540,FRANKLIN,0.18,3/7/2024 10:30,3/8/2024 7:51,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,USDA DICED POTATOES,Potatoes 
321,180447,9034,R-111,Royston Housing Authority,483053,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,GNAP,N-40-10271,1,0,0,0.0,12,FRANKLIN,0.0,5/15/2024 8:45,5/15/2024 10:03,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"GNAP MIX BERRY YOGURT, SHELF STABLE BACKPACK",Dairy
321,176218,8965,R-111,Royston Housing Authority,478844,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,YELLOW RECEIPT - SHN,N-25-11962,4,0,0,7.92,44,FRANKLIN,0.18,2/29/2024 14:45,3/4/2024 10:11,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,SNACK PACK FRUITY PEBBLES PUDDING,Food Misc.
916,181639,1045,W-125,World Outreach Ministries (d/b/a Ignited Church),484243,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-25-10009,22,0,0,3.96,22,FRANKLIN,0.18,5/30/2024 9:35,5/30/2024 14:00,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30553.0,Lavonia,"ASSORTED SNACK ITEMS, SHL",Food Misc.
